URL,package,cran_name
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-goftest/r-cran-goftest_1.1-1-2.dsc,goftest,r-cran-goftest
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-googlevis/r-cran-googlevis_0.6.2-2.dsc,googlevis,r-cran-googlevis
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-gower/r-cran-gower_0.1.2-1.dsc,gower,r-cran-gower
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-gridbase/r-cran-gridbase_0.4-7-3.dsc,gridbase,r-cran-gridbase
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-gridextra/r-cran-gridextra_2.3-1.1.dsc,gridextra,r-cran-gridextra
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-gsl/r-cran-gsl_1.9-10.3-2.dsc,gsl,r-cran-gsl
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-gss/r-cran-gss_2.1-7-2build1.dsc,gss,r-cran-gss
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-gtable/r-cran-gtable_0.2.0-2.dsc,gtable,r-cran-gtable
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-guerry/r-cran-guerry_1.6-1-1.dsc,guerry,r-cran-guerry
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-haven/r-cran-haven_1.1.1-1.dsc,haven,r-cran-haven
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-hexbin/r-cran-hexbin_1.27.1-2.dsc,hexbin,r-cran-hexbin
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-highr/r-cran-highr_0.6-2.dsc,highr,r-cran-highr
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-hms/r-cran-hms_0.4.0-2.dsc,hms,r-cran-hms
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-htmltable/r-cran-htmltable_1.11.2-1.dsc,htmltable,r-cran-htmltable
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-htmltools/r-cran-htmltools_0.3.6-1.dsc,htmltools,r-cran-htmltools
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-htmlwidgets/r-cran-htmlwidgets_1.0-1.dsc,htmlwidgets,r-cran-htmlwidgets
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-httpcode/r-cran-httpcode_0.2.0-2.dsc,httpcode,r-cran-httpcode
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-httpuv/r-cran-httpuv_1.3.5-1.dsc,httpuv,r-cran-httpuv
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-httr/r-cran-httr_1.3.1-1.dsc,httr,r-cran-httr
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-hwriter/r-cran-hwriter_1.3.2-2.dsc,hwriter,r-cran-hwriter
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-hypergeo/r-cran-hypergeo_1.2-13-1build1.dsc,hypergeo,r-cran-hypergeo
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-igraph/r-cran-igraph_1.1.2-2ubuntu3.dsc,igraph,r-cran-igraph
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-inline/r-cran-inline_0.3.14-1.1.dsc,inline,r-cran-inline
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-int64/r-cran-int64_1.1.2-4build1.dsc,int64,r-cran-int64
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-ipred/r-cran-ipred_0.9-6-1.dsc,ipred,r-cran-ipred
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-irlba/r-cran-irlba_2.3.2-1ubuntu1.dsc,irlba,r-cran-irlba
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-isocodes/r-cran-isocodes_2017.09.27-1.dsc,isocodes,r-cran-isocodes
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-isoweek/r-cran-isoweek_0.6-2-1.dsc,isoweek,r-cran-isoweek
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-iterators/r-cran-iterators_1.0.9-1.dsc,iterators,r-cran-iterators
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-jsonlite/r-cran-jsonlite_1.5-2.dsc,jsonlite,r-cran-jsonlite
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-kernlab/r-cran-kernlab_0.9-25-1build1.dsc,kernlab,r-cran-kernlab
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-knitr/r-cran-knitr_1.17-2.dsc,knitr,r-cran-knitr
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-labeling/r-cran-labeling_0.3-2.dsc,labeling,r-cran-labeling
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-lambda.r/r-cran-lambda.r_1.2-1.dsc,lambda.r,r-cran-lambda.r
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-lava/r-cran-lava_1.5.1-1.dsc,lava,r-cran-lava
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-lavaan/r-cran-lavaan_0.5.23.1097-1.dsc,lavaan,r-cran-lavaan
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-lazyeval/r-cran-lazyeval_0.2.1-2.dsc,lazyeval,r-cran-lazyeval
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-leaps/r-cran-leaps_3.0-1.dsc,leaps,r-cran-leaps
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-learnbayes/r-cran-learnbayes_2.15-5.dsc,learnbayes,r-cran-learnbayes
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-lexrankr/r-cran-lexrankr_0.5.0-1.dsc,lexrankr,r-cran-lexrankr
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-lhs/r-cran-lhs_0.14-2.dsc,lhs,r-cran-lhs
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-listenv/r-cran-listenv_0.6.0-1build1.dsc,listenv,r-cran-listenv
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-littler/r-cran-littler_0.3.3-1.dsc,littler,r-cran-littler
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-lmertest/r-cran-lmertest_2.0-36-1.dsc,lmertest,r-cran-lmertest
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-logspline/r-cran-logspline_2.1.9-1build1.dsc,logspline,r-cran-logspline
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-lsmeans/r-cran-lsmeans_2.27-61-1.dsc,lsmeans,r-cran-lsmeans
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-lubridate/r-cran-lubridate_1.7.1-1.dsc,lubridate,r-cran-lubridate
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-luminescence/r-cran-luminescence_0.7.5-1.dsc,luminescence,r-cran-luminescence
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-magrittr/r-cran-magrittr_1.5-4.dsc,magrittr,r-cran-magrittr
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-maldiquant/r-cran-maldiquant_1.16.4-1.dsc,maldiquant,r-cran-maldiquant
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-maldiquantforeign/r-cran-maldiquantforeign_0.11-1.dsc,maldiquantforeign,r-cran-maldiquantforeign
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-maptree/r-cran-maptree_1.4-7-1build1.dsc,maptree,r-cran-maptree
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-markdown/r-cran-markdown_0.8-1ubuntu1.dsc,markdown,r-cran-markdown
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-mass/r-cran-mass_7.3-49-1.dsc,mass,r-cran-mass
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-matching/r-cran-matching_4.9-2-1.dsc,matching,r-cran-matching
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-matrixcalc/r-cran-matrixcalc_1.0.3-3.dsc,matrixcalc,r-cran-matrixcalc
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-matrixmodels/r-cran-matrixmodels_0.4-1-1.1.dsc,matrixmodels,r-cran-matrixmodels
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-matrixstats/r-cran-matrixstats_0.52.2-2.dsc,matrixstats,r-cran-matrixstats
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-maxlik/r-cran-maxlik_1.3-4-3.dsc,maxlik,r-cran-maxlik
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-mclust/r-cran-mclust_5.4-1.dsc,mclust,r-cran-mclust
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-mcmc/r-cran-mcmc_0.9-5-1.dsc,mcmc,r-cran-mcmc
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-medadherence/r-cran-medadherence_1.03-4.dsc,medadherence,r-cran-medadherence
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-memoise/r-cran-memoise_1.0.0-1build1.dsc,memoise,r-cran-memoise
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-mfilter/r-cran-mfilter_0.1.3-2.dsc,mfilter,r-cran-mfilter
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-mi/r-cran-mi_1.0-5.dsc,mi,r-cran-mi
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-mime/r-cran-mime_0.5-1build1.dsc,mime,r-cran-mime
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-miniui/r-cran-miniui_0.1.1-2.dsc,miniui,r-cran-miniui
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-minpack.lm/r-cran-minpack.lm_1.2-1-3.dsc,minpack.lm,r-cran-minpack.lm
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-minqa/r-cran-minqa_1.2.4-1build1.dsc,minqa,r-cran-minqa
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-misctools/r-cran-misctools_0.6-22-1.dsc,misctools,r-cran-misctools
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-mixtools/r-cran-mixtools_1.1.0-1.dsc,mixtools,r-cran-mixtools
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-mlbench/r-cran-mlbench_2.1-1-2.dsc,mlbench,r-cran-mlbench
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-mlmrev/r-cran-mlmrev_1.0-6-4.dsc,mlmrev,r-cran-mlmrev
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-mockery/r-cran-mockery_0.4.1-1.dsc,mockery,r-cran-mockery
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-modelmetrics/r-cran-modelmetrics_1.1.0-1build1.dsc,modelmetrics,r-cran-modelmetrics
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-modeltools/r-cran-modeltools_0.2-21-2.dsc,modeltools,r-cran-modeltools
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-multicore/r-cran-multicore_0.2-1build1.dsc,multicore,r-cran-multicore
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-munsell/r-cran-munsell_0.4.3-2.dsc,munsell,r-cran-munsell
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-mvnormtest/r-cran-mvnormtest_0.1-9-1build1.dsc,mvnormtest,r-cran-mvnormtest
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-natserv/r-cran-natserv_0.1.4-2.dsc,natserv,r-cran-natserv
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-ncdf4/r-cran-ncdf4_1.16-1.dsc,ncdf4,r-cran-ncdf4
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-nleqslv/r-cran-nleqslv_3.3.1-1build1.dsc,nleqslv,r-cran-nleqslv
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-nloptr/r-cran-nloptr_1.0.4-1build1.dsc,nloptr,r-cran-nloptr
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-nlp/r-cran-nlp_0.1-11-1.dsc,nlp,r-cran-nlp
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-nmf/r-cran-nmf_0.20.6-1build1.dsc,nmf,r-cran-nmf
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-nnet/r-cran-nnet_7.3-12-2build1.dsc,nnet,r-cran-nnet
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-nnls/r-cran-nnls_1.4-1build1.dsc,nnls,r-cran-nnls
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-nortest/r-cran-nortest_1.0-4-1.dsc,nortest,r-cran-nortest
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-numderiv/r-cran-numderiv_2016.8-1-1.1.dsc,numderiv,r-cran-numderiv
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-openssl/r-cran-openssl_1.0.1-1ubuntu1.dsc,openssl,r-cran-openssl
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-optparse/r-cran-optparse_1.4.4-1ubuntu1.dsc,optparse,r-cran-optparse
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-pbapply/r-cran-pbapply_1.3-3-1.dsc,pbapply,r-cran-pbapply
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-pbdzmq/r-cran-pbdzmq_0.3.2+dfsg-1.dsc,pbdzmq,r-cran-pbdzmq
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-pbivnorm/r-cran-pbivnorm_0.6.0-2.dsc,pbivnorm,r-cran-pbivnorm
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-pbkrtest/r-cran-pbkrtest_0.4-7-1.1.dsc,pbkrtest,r-cran-pbkrtest
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-permute/r-cran-permute_0.9-4-1.dsc,permute,r-cran-permute
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-phangorn/r-cran-phangorn_2.4.0-1.dsc,phangorn,r-cran-phangorn
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-pheatmap/r-cran-pheatmap_1.0.8-3.dsc,pheatmap,r-cran-pheatmap
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-phylobase/r-cran-phylobase_0.8.4-2.dsc,phylobase,r-cran-phylobase
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-phytools/r-cran-phytools_0.6-44-1.dsc,phytools,r-cran-phytools
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-pillar/r-cran-pillar_1.0.1-1.dsc,pillar,r-cran-pillar
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-pkgconfig/r-cran-pkgconfig_2.0.1-2.dsc,pkgconfig,r-cran-pkgconfig
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-pkgkitten/r-cran-pkgkitten_0.1.4-1.1.dsc,pkgkitten,r-cran-pkgkitten
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-pkgmaker/r-cran-pkgmaker_0.22-1build1.dsc,pkgmaker,r-cran-pkgmaker
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-plogr/r-cran-plogr_0.1-1-2.dsc,plogr,r-cran-plogr
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-plotly/r-cran-plotly_4.7.1+dfsg-1.dsc,plotly,r-cran-plotly
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-plyr/r-cran-plyr_1.8.4-1build1.dsc,plyr,r-cran-plyr
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-png/r-cran-png_0.1-7-2.dsc,png,r-cran-png
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-polyclip/r-cran-polyclip_1.6-1-1.dsc,polyclip,r-cran-polyclip
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-polycub/r-cran-polycub_0.6.1-3ubuntu1.dsc,polycub,r-cran-polycub
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-praise/r-cran-praise_1.0.0-2ubuntu1.dsc,praise,r-cran-praise
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-prettyunits/r-cran-prettyunits_1.0.2-2.dsc,prettyunits,r-cran-prettyunits
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-princurve/r-cran-princurve_1.1-12-2.dsc,princurve,r-cran-princurve
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-prodlim/r-cran-prodlim_1.6.1-1.dsc,prodlim,r-cran-prodlim
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-profilemodel/r-cran-profilemodel_0.5-9-2.dsc,profilemodel,r-cran-profilemodel
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-progress/r-cran-progress_1.1.2-2.dsc,progress,r-cran-progress
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-proto/r-cran-proto_1.0.0-1build1.dsc,proto,r-cran-proto
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-pscbs/r-cran-pscbs_0.63.0-1.dsc,pscbs,r-cran-pscbs
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-pscl/r-cran-pscl_1.5.2-1.dsc,pscl,r-cran-pscl
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-psych/r-cran-psych_1.7.8-1.dsc,psych,r-cran-psych
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-purrr/r-cran-purrr_0.2.4-1.dsc,purrr,r-cran-purrr
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-pwt/r-cran-pwt_7.1.1-4.dsc,pwt,r-cran-pwt
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-pwt8/r-cran-pwt8_8.1.1-3.dsc,pwt8,r-cran-pwt8
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-pwt9/r-cran-pwt9_9.0-0-2.dsc,pwt9,r-cran-pwt9
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-qqman/r-cran-qqman_0.1.4-4.dsc,qqman,r-cran-qqman
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-quantmod/r-cran-quantmod_0.4-12-1.dsc,quantmod,r-cran-quantmod
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-quantreg/r-cran-quantreg_5.35-1.dsc,quantreg,r-cran-quantreg
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-qvcalc/r-cran-qvcalc_0.9-1-1.dsc,qvcalc,r-cran-qvcalc
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-r.cache/r-cran-r.cache_0.12.0-2build1.dsc,r.cache,r-cran-r.cache
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-r.methodss3/r-cran-r.methodss3_1.7.1-2.dsc,r.methodss3,r-cran-r.methodss3
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-r.oo/r-cran-r.oo_1.21.0-2.dsc,r.oo,r-cran-r.oo
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-r.utils/r-cran-r.utils_2.6.0-1.dsc,r.utils,r-cran-r.utils
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-r6/r-cran-r6_2.2.2-2.dsc,r6,r-cran-r6
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-randomfields/r-cran-randomfields_3.1.50-2.dsc,randomfields,r-cran-randomfields
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-randomfieldsutils/r-cran-randomfieldsutils_0.3.25-2.dsc,randomfieldsutils,r-cran-randomfieldsutils
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-raschsampler/r-cran-raschsampler_0.8-8-1build2.dsc,raschsampler,r-cran-raschsampler
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-raster/r-cran-raster_2.6-7-1.dsc,raster,r-cran-raster
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rcmdrmisc/r-cran-rcmdrmisc_1.0-7-1.dsc,rcmdrmisc,r-cran-rcmdrmisc
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rcpparmadillo/r-cran-rcpparmadillo_0.8.300.1.0-1.dsc,rcpparmadillo,r-cran-rcpparmadillo
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rcppeigen/r-cran-rcppeigen_0.3.3.4.0-1.dsc,rcppeigen,r-cran-rcppeigen
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rcppgsl/r-cran-rcppgsl_0.3.3-1.dsc,rcppgsl,r-cran-rcppgsl
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rcpproll/r-cran-rcpproll_0.2.2-2.dsc,rcpproll,r-cran-rcpproll
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rcurl/r-cran-rcurl_1.95-4.8-4build1.dsc,rcurl,r-cran-rcurl
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-readbrukerflexdata/r-cran-readbrukerflexdata_1.8.5-1.dsc,readbrukerflexdata,r-cran-readbrukerflexdata
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-readmzxmldata/r-cran-readmzxmldata_2.8.1-1build1.dsc,readmzxmldata,r-cran-readmzxmldata
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-readr/r-cran-readr_1.1.1-1.dsc,readr,r-cran-readr
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-readstata13/r-cran-readstata13_0.9.0-2.dsc,readstata13,r-cran-readstata13
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-readxl/r-cran-readxl_1.0.0-2.dsc,readxl,r-cran-readxl
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-recipes/r-cran-recipes_0.1.0-1.dsc,recipes,r-cran-recipes
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-registry/r-cran-registry_0.5-1.dsc,registry,r-cran-registry
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rematch/r-cran-rematch_1.0.1-1.1.dsc,rematch,r-cran-rematch
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rentrez/r-cran-rentrez_1.2.0-1.dsc,rentrez,r-cran-rentrez
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-repr/r-cran-repr_0.12.0-2.dsc,repr,r-cran-repr
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-reshape/r-cran-reshape_0.8.7-1.dsc,reshape,r-cran-reshape
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-reshape2/r-cran-reshape2_1.4.2-1build1.dsc,reshape2,r-cran-reshape2
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rgenoud/r-cran-rgenoud_5.7-12.4-1.dsc,rgenoud,r-cran-rgenoud
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rglwidget/r-cran-rglwidget_0.2.1-2.dsc,rglwidget,r-cran-rglwidget
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rhandsontable/r-cran-rhandsontable_0.3.5+dfsg-1.dsc,rhandsontable,r-cran-rhandsontable
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rinside/r-cran-rinside_0.2.14-1build1.dsc,rinside,r-cran-rinside
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-ritis/r-cran-ritis_0.7.0-1.dsc,ritis,r-cran-ritis
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rjags/r-cran-rjags_1:4-6-2.dsc,rjags,r-cran-rjags
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rjson/r-cran-rjson_0.2.15-1build1.dsc,rjson,r-cran-rjson
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rjsonio/r-cran-rjsonio_1.3-0-3.dsc,rjsonio,r-cran-rjsonio
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rlang/r-cran-rlang_0.2.0-1.dsc,rlang,r-cran-rlang
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rlist/r-cran-rlist_0.4.6.1-1.dsc,rlist,r-cran-rlist
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rlumshiny/r-cran-rlumshiny_0.2.0-1.dsc,rlumshiny,r-cran-rlumshiny
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rms/r-cran-rms_5.1-2-1.dsc,rms,r-cran-rms
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rncl/r-cran-rncl_0.8.2-2.dsc,rncl,r-cran-rncl
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rneos/r-cran-rneos_0.3-2-1.1.dsc,rneos,r-cran-rneos
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rnetcdf/r-cran-rnetcdf_1.9-1-1.dsc,rnetcdf,r-cran-rnetcdf
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rnexml/r-cran-rnexml_2.0.7-2.dsc,rnexml,r-cran-rnexml
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rngtools/r-cran-rngtools_1.2.4-2build1.dsc,rngtools,r-cran-rngtools
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rniftilib/r-cran-rniftilib_0.0-35.r79-4.dsc,rniftilib,r-cran-rniftilib
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rotl/r-cran-rotl_3.0.3-2.dsc,rotl,r-cran-rotl
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rpostgresql/r-cran-rpostgresql_0.4-1build1.dsc,rpostgresql,r-cran-rpostgresql
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rprojroot/r-cran-rprojroot_1.2-1.dsc,rprojroot,r-cran-rprojroot
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rprotobuf/r-cran-rprotobuf_0.4.11-1.dsc,rprotobuf,r-cran-rprotobuf
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rredlist/r-cran-rredlist_0.4.0-1.dsc,rredlist,r-cran-rredlist
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rsclient/r-cran-rsclient_0.7-3-2build2.dsc,rsclient,r-cran-rsclient
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rsdmx/r-cran-rsdmx_0.5.11+dfsg-1.dsc,rsdmx,r-cran-rsdmx
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rsolnp/r-cran-rsolnp_1.16+dfsg-2.dsc,rsolnp,r-cran-rsolnp
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rsqlite/r-cran-rsqlite_2.0-2ubuntu1.dsc,rsqlite,r-cran-rsqlite
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rstudioapi/r-cran-rstudioapi_0.7-1.dsc,rstudioapi,r-cran-rstudioapi
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-rsymphony/r-cran-rsymphony_0.1-28-1.dsc,rsymphony,r-cran-rsymphony
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-scales/r-cran-scales_0.5.0-1ubuntu1.dsc,scales,r-cran-scales
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-scatterd3/r-cran-scatterd3_0.8.1+dfsg-3.dsc,scatterd3,r-cran-scatterd3
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-scatterplot3d/r-cran-scatterplot3d_0.3-40-2.dsc,scatterplot3d,r-cran-scatterplot3d
http://archive.ubuntu.com/ubuntu/pool/universe/r/r-cran-segmented/r-cran-segmented_0.5-2.2-1.dsc,segmented,r-cran-segmented
